ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
56,Wyoming,WY,56013,Fremont,56013940302,"Census Tract 9403.02, Fremont County, Wyoming",13.040767251492,3107,435,1391,144,1115,149,667,229,37,31,345,158,130,59,356,158,535,121,652,227,368,121,103,96,0,48,706,353,67,40,431,116,59,46,34,39,333,104,24.2,7.5,2.6,2.1,30.9,13.6,6.0,2.5,12.8,5.2,17.2,4.1,21.0,6.7,13.3,4.4,9.2,8.5,0.0,1.7,22.7,10.9,4.8,2.8,31.0,6.9,5.3,4.1,3.0,3.5,10.7,3.0,0.7785,0.3165,0.8987,0.4937,0.6519,3.1393,0.7152,0.5063,0.4114,0.5,0.8861,0.0,2.3038,0.4304,0.8101,0.8101,0.8101,0.6772,0.8924,0.943,0.519,0.9494,3.981,0.9747,10.2342,0.8861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2677,256,593,41,28,270,187,33,41,290,205,0,12,72,57,0,12,9.2,1.4,1.3,0.9,8.7,5.8,1.1,1.3,9.3,6.2,0.0,1.1,2.3,1.9,0.0,1.1
56,Wyoming,WY,56013,Fremont,56013940400,"Census Tract 9404, Fremont County, Wyoming",12.955274616142,5586,348,2508,157,2225,169,786,292,199,99,493,150,311,125,399,133,1293,164,1405,224,926,186,189,93,0,68,1056,334,167,76,190,70,28,37,182,79,142,68,14.4,5.3,7.2,3.5,22.2,6.5,8.1,3.3,7.2,2.5,23.1,3.2,25.2,3.7,16.6,3.2,8.5,4.1,0.0,1.3,18.9,5.9,6.7,3.0,7.6,2.8,1.3,1.7,8.2,3.4,2.5,1.2,0.4051,0.8165,0.6076,0.6772,0.2342,2.7406,0.6013,0.8228,0.6582,0.7722,0.8354,0.0,3.0886,0.8481,0.6646,0.6646,0.6646,0.7342,0.4367,0.4873,0.8987,0.7595,3.3164,0.8797,9.8102,0.8481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7074,688,545,24,29,693,255,4,5,199,95,0,17,136,78,0,17,12.6,0.8,0.4,0.5,12.4,4.3,0.1,0.1,3.6,1.7,0.0,0.6,2.4,1.4,0.0,0.6
56,Wyoming,WY,56013,Fremont,56013940500,"Census Tract 9405, Fremont County, Wyoming",0.874665432148,2900,283,1495,153,1301,152,679,209,149,69,331,100,102,70,472,148,463,85,737,156,511,123,58,43,21,56,955,423,149,58,23,24,30,28,192,87,5,4,23.6,6.9,9.8,4.2,25.4,7.1,5.3,3.7,16.3,4.9,16.0,2.9,25.4,4.8,17.6,4.1,4.5,3.3,0.8,2.1,32.9,14.2,10.0,3.7,1.5,1.6,2.3,2.1,14.8,5.9,0.2,0.1,0.7342,0.9304,0.7405,0.4494,0.7975,3.652,0.8861,0.4557,0.6899,0.8481,0.5633,0.6899,3.2469,0.8987,0.9494,0.9494,0.9494,0.8165,0.2215,0.6709,0.9747,0.3861,3.0697,0.8165,10.918,0.9494,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,3809,379,397,10,16,494,199,0,12,370,194,0,12,81,49,0,12,13.1,1.3,0.3,0.5,17.0,6.3,0.0,1.2,12.8,6.4,0.0,1.2,2.8,1.7,0.0,1.2
56,Wyoming,WY,56015,Goshen,56015957700,"Census Tract 9577, Goshen County, Wyoming",1014.289648207216,1916,242,987,110,788,98,216,75,14,18,129,43,142,71,170,69,510,124,341,119,281,87,25,14,7,47,183,100,0,16,124,46,5,13,4,4,12,8,11.4,3.7,1.5,1.9,16.4,5.1,9.9,4.5,8.9,3.5,26.6,6.2,17.8,5.8,14.7,4.3,3.2,1.7,0.4,2.6,9.6,5.1,0.0,1.6,12.6,4.6,0.6,1.6,0.5,0.6,0.6,0.4,0.2152,0.1139,0.2975,0.8038,0.3987,1.8291,0.3101,0.9304,0.2025,0.6266,0.3734,0.5886,2.7215,0.7089,0.2975,0.2975,0.2975,0.0,0.5759,0.2722,0.1582,0.5253,1.5316,0.1646,6.3797,0.2722,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,752,248,360,0,12,150,95,0,12,3,5,15,20,15,16,0,12,13.0,1.7,0.0,1.8,7.8,4.8,0.0,1.8,0.2,0.3,0.8,1.0,0.8,0.8,0.0,1.8
56,Wyoming,WY,56015,Goshen,56015957800,"Census Tract 9578, Goshen County, Wyoming",15.605053259738,3902,425,1668,154,1516,172,624,237,181,111,302,138,193,95,542,281,728,139,784,194,625,208,49,48,0,48,725,243,25,24,245,106,23,27,0,12,214,98,16.9,6.1,8.8,5.0,19.9,8.8,7.1,3.4,14.1,6.7,18.7,3.7,20.1,4.5,16.3,4.8,3.2,3.1,0.0,1.3,18.6,5.9,1.5,1.4,14.7,6.0,1.5,1.8,0.0,2.3,5.5,2.4,0.5506,0.8797,0.4684,0.6013,0.7152,3.2152,0.7278,0.6329,0.3418,0.7658,0.3734,0.0,2.1139,0.3418,0.6582,0.6582,0.6582,0.443,0.6203,0.5506,0.0,0.8544,2.4683,0.4937,8.4556,0.6709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5125,539,555,17,24,424,195,82,50,71,50,0,12,21,24,110,111,14.6,1.7,0.4,0.6,10.9,4.6,2.1,1.3,1.8,1.3,0.0,0.9,0.5,0.6,2.8,2.8
56,Wyoming,WY,56015,Goshen,56015957900,"Census Tract 9579, Goshen County, Wyoming",34.312994392968,4879,375,1907,186,1778,194,1067,298,73,53,494,142,352,137,324,151,1057,162,1100,218,870,207,200,101,12,52,944,240,171,85,132,70,12,22,105,92,530,248,24.5,6.4,3.5,2.6,27.8,7.4,10.9,4.1,7.4,3.5,21.7,3.4,22.5,4.1,20.0,4.5,11.2,5.5,0.3,1.2,19.3,4.7,9.0,4.4,6.9,3.6,0.7,1.2,5.9,5.1,10.9,5.0,0.7848,0.4557,0.7911,0.8671,0.2532,3.1519,0.7215,0.7785,0.5127,0.8987,0.943,0.538,3.6709,0.981,0.6899,0.6899,0.6899,0.7848,0.3924,0.3228,0.8101,0.9557,3.2658,0.8671,10.7785,0.9304,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,4239,867,626,24,26,777,222,31,49,33,25,0,12,79,64,0,12,19.9,2.0,0.5,0.5,15.9,4.1,0.6,1.0,0.7,0.5,0.0,0.7,1.6,1.3,0.0,0.7
56,Wyoming,WY,56015,Goshen,56015958000,"Census Tract 9580, Goshen County, Wyoming",1161.404290556978,2604,292,1466,144,1152,131,381,176,22,23,155,70,90,49,343,141,628,121,485,151,358,99,19,21,66,82,160,100,0,16,275,77,22,28,26,25,94,37,15.2,6.8,1.8,1.8,13.5,5.9,4.7,2.6,13.2,5.2,24.1,5.3,18.6,5.4,13.7,3.8,1.6,1.8,2.7,3.3,6.1,3.8,0.0,1.1,18.8,5.1,1.9,2.4,2.3,2.1,3.6,1.4,0.443,0.1646,0.1709,0.3734,0.6772,1.8291,0.3101,0.8418,0.2405,0.5443,0.1709,0.9557,2.7532,0.7278,0.1076,0.1076,0.1076,0.0,0.7278,0.6139,0.4114,0.8228,2.5759,0.5759,7.2658,0.3861,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,995,523,420,1,2,87,75,0,12,3,4,0,12,69,63,0,12,20.8,2.4,0.0,0.1,3.3,2.9,0.0,1.3,0.1,0.2,0.0,1.3,2.6,2.5,0.0,1.3
56,Wyoming,WY,56017,Hot Springs,56017967800,"Census Tract 9678, Hot Springs County, Wyoming",1.920993357904,2743,212,1562,121,1303,139,547,234,36,27,223,93,138,63,314,112,763,122,588,94,416,117,33,32,0,48,220,112,0,16,110,60,22,32,40,41,67,57,20.7,8.7,2.6,2.0,17.1,6.9,6.8,3.2,11.7,4.0,27.8,4.2,21.4,3.0,15.5,4.2,2.5,2.4,0.0,1.9,8.0,4.0,0.0,1.0,7.0,3.8,1.7,2.4,3.1,3.2,2.4,2.1,0.6646,0.3165,0.3418,0.5759,0.5633,2.4621,0.4937,0.943,0.443,0.7152,0.2342,0.0,2.3354,0.4557,0.2089,0.2089,0.2089,0.0,0.3987,0.5759,0.5443,0.7532,2.2721,0.4114,7.2785,0.3924,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2846,258,302,0,12,89,72,0,12,61,60,0,12,22,28,48,51,9.6,0.8,0.0,1.3,3.2,2.6,0.0,1.3,2.2,2.2,0.0,1.3,0.8,1.0,1.7,1.9
56,Wyoming,WY,56017,Hot Springs,56017967900,"Census Tract 9679, Hot Springs County, Wyoming",2002.509588987912,1807,212,1079,127,884,154,572,140,32,32,182,84,60,27,291,130,478,108,296,73,364,106,10,16,7,47,145,82,50,15,310,115,6,7,96,54,14,7,32.2,6.9,3.4,3.3,20.6,8.8,4.4,2.1,16.2,6.9,26.5,5.4,16.4,3.6,20.3,5.3,1.1,1.8,0.4,2.7,8.0,4.4,4.6,1.3,28.7,9.0,0.7,0.8,10.9,6.0,0.8,0.4,0.9177,0.4367,0.5316,0.3228,0.7911,2.9999,0.6519,0.9241,0.1646,0.9051,0.1203,0.5886,2.7027,0.6962,0.2089,0.2089,0.2089,0.6709,0.8671,0.3228,0.962,0.557,3.3798,0.8987,9.2913,0.7785,1,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,0,1,4,1300,414,303,0,12,54,50,0,12,57,52,0,12,34,23,0,12,23.1,2.7,0.0,1.9,3.0,2.8,0.0,1.9,3.2,2.9,0.0,1.9,1.9,1.3,0.0,1.9
56,Wyoming,WY,56019,Johnson,56019955100,"Census Tract 9551, Johnson County, Wyoming",4128.827301669224,2594,324,1654,186,1185,189,520,228,39,58,224,98,77,64,307,211,730,149,493,160,299,102,49,49,4,47,112,111,0,16,231,91,4,14,29,33,3,3,20.0,8.4,2.7,3.9,18.9,7.7,3.9,3.4,11.8,7.6,28.1,6.0,19.0,5.7,11.5,3.8,4.1,4.1,0.2,1.9,4.3,4.2,0.0,1.0,14.0,5.4,0.3,1.2,2.4,2.8,0.1,0.1,0.6519,0.3481,0.4051,0.2468,0.5823,2.2342,0.4304,0.9494,0.2722,0.2911,0.481,0.4937,2.4874,0.5316,0.0443,0.0443,0.0443,0.0,0.5949,0.2342,0.443,0.2722,1.5443,0.1709,6.3102,0.2468,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1258,382,463,1,2,87,105,0,12,6,16,0,12,18,30,0,12,14.7,1.9,0.0,0.1,3.4,4.0,0.0,1.3,0.2,0.6,0.0,1.3,0.7,1.2,0.0,1.3
56,Wyoming,WY,56019,Johnson,56019955201,"Census Tract 9552.01, Johnson County, Wyoming",8.855337015154,2330,325,1258,165,1165,184,570,202,44,48,182,96,171,113,388,210,574,197,452,161,307,133,0,16,0,48,506,174,0,16,25,30,20,38,19,26,29,18,24.9,8.1,3.7,4.1,15.6,7.9,10.7,6.9,16.9,8.9,24.6,8.0,19.4,6.4,13.3,5.5,0.0,1.4,0.0,2.1,21.7,6.8,0.0,1.3,2.0,2.4,1.7,3.3,1.6,2.3,1.2,0.8,0.7975,0.481,0.2785,0.8608,0.8228,3.2406,0.7468,0.8797,0.2911,0.5,0.0,0.0,1.6708,0.1392,0.7785,0.7785,0.7785,0.0,0.2468,0.5759,0.3038,0.5949,1.7214,0.2342,7.4113,0.4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3525,139,470,1,3,288,127,129,88,78,84,0,12,10,13,0,12,6.0,0.9,0.0,0.1,12.4,5.3,5.5,3.8,3.3,3.8,0.0,1.5,0.4,0.6,0.0,1.5
56,Wyoming,WY,56019,Johnson,56019955202,"Census Tract 9552.02, Johnson County, Wyoming",16.467581961618,3594,370,1733,161,1611,174,992,392,35,42,272,130,57,50,375,238,876,150,742,211,594,232,74,59,0,48,127,65,164,125,320,130,28,46,90,77,84,41,28.1,10.7,2.2,2.6,16.9,7.9,2.2,1.9,10.6,6.8,24.4,4.1,20.6,5.5,16.8,6.6,4.6,3.6,0.0,1.4,3.5,1.8,9.5,7.2,18.5,7.6,1.7,2.8,5.6,4.7,2.3,1.1,0.8481,0.2152,0.3291,0.0823,0.5127,1.9874,0.3671,0.8608,0.3861,0.7911,0.5696,0.0,2.6076,0.6266,0.038,0.038,0.038,0.8038,0.7215,0.5759,0.7911,0.7468,3.6391,0.9557,8.2721,0.6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959,622,552,47,20,37,55,0,12,3,6,0,12,40,19,0,12,17.7,1.8,1.3,0.6,1.0,1.5,0.0,1.0,0.1,0.2,0.0,1.0,1.1,0.5,0.0,1.0
56,Wyoming,WY,56021,Laramie,56021000200,"Census Tract 2, Laramie County, Wyoming",2.905950756862,4718,781,2235,244,2004,263,1552,547,314,181,590,200,382,154,570,243,506,141,1339,536,793,292,159,122,0,48,2135,630,22,37,161,88,26,43,78,85,5,3,32.9,10.2,13.0,6.5,29.4,9.2,13.0,5.1,12.2,5.3,10.7,3.4,28.4,10.3,17.0,6.3,7.9,6.0,0.0,1.2,45.3,11.0,1.0,1.7,7.2,3.9,1.3,2.1,3.9,4.3,0.1,0.1,0.9241,0.9684,0.8608,0.9114,0.6139,4.2786,0.9684,0.1456,0.8354,0.8038,0.8038,0.0,2.5886,0.6076,0.9873,0.9873,0.9873,0.3861,0.4114,0.4873,0.6266,0.2722,2.1836,0.3608,10.0381,0.8671,1,1,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4354,820,1125,53,67,1786,599,1,2,102,106,0,12,193,155,0,12,17.4,2.9,1.1,1.4,37.9,9.2,0.0,0.1,2.2,2.3,0.0,0.7,4.1,3.1,0.0,0.7
56,Wyoming,WY,56021,Laramie,56021000300,"Census Tract 3, Laramie County, Wyoming",2.304002294782,4238,587,1593,164,1474,159,762,250,119,84,448,141,196,94,148,64,478,89,1363,394,602,158,99,65,18,51,1566,269,70,41,8,12,40,31,115,68,23,13,18.1,5.4,5.9,4.1,30.4,9.0,7.9,3.7,3.6,1.5,11.3,2.1,32.2,8.2,14.6,4.1,6.7,4.4,0.5,1.3,37.0,3.7,4.4,2.5,0.5,0.8,2.7,2.1,7.8,4.6,0.5,0.3,0.5886,0.7405,0.8861,0.6709,0.0443,2.9304,0.6392,0.1835,0.9747,0.6203,0.7468,0.6456,3.1709,0.8861,0.9684,0.9684,0.9684,0.6582,0.1203,0.7278,0.8734,0.5127,2.8924,0.7405,9.9621,0.8608,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,4605,459,855,66,54,1170,208,91,72,8,13,14,23,217,143,0,12,10.9,1.5,1.6,1.3,27.6,5.5,2.1,1.6,0.2,0.3,0.3,0.5,5.1,3.5,0.0,0.8
56,Wyoming,WY,56021,Laramie,56021000401,"Census Tract 4.01, Laramie County, Wyoming",5.796796045178,4936,927,2111,283,1857,305,1218,387,130,72,438,135,309,119,507,171,689,184,1372,560,973,258,179,88,38,66,1078,303,67,60,1281,282,41,38,89,71,5,4,24.9,6.4,5.5,3.1,23.6,6.2,10.2,4.0,10.3,3.6,14.0,3.9,27.8,10.1,19.9,4.7,9.6,4.5,0.8,1.4,21.8,4.6,3.2,2.8,60.7,7.6,2.2,2.0,4.8,3.8,0.1,0.1,0.7975,0.6772,0.6772,0.8418,0.481,3.4747,0.8165,0.3481,0.7975,0.8924,0.9051,0.6899,3.633,0.9747,0.7848,0.7848,0.7848,0.557,0.9937,0.6519,0.7089,0.2722,3.1837,0.8354,11.0762,0.962,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,2023,444,1294,81,101,937,281,28,43,1,2,0,12,28,34,3,5,9.0,1.7,1.6,2.1,19.0,5.8,0.6,0.9,0.0,0.1,0.0,0.7,0.6,0.7,0.1,0.1
56,Wyoming,WY,56021,Laramie,56021000403,"Census Tract 4.03, Laramie County, Wyoming",3.506816975036,4177,854,1572,284,1437,291,1207,633,67,53,454,196,376,114,1176,746,346,110,1085,399,798,295,110,93,78,87,1473,526,8,19,975,304,54,72,118,147,250,116,31.0,14.7,3.2,2.6,31.6,12.0,15.5,5.1,28.6,13.9,8.3,2.8,26.0,7.9,19.4,6.9,7.7,6.3,2.0,2.2,35.3,10.3,0.5,1.2,62.0,12.4,3.8,5.0,8.2,9.7,6.0,2.5,0.8987,0.4177,0.9051,0.962,0.9684,4.1519,0.9557,0.0759,0.7278,0.8797,0.7848,0.9051,3.3733,0.9367,0.9557,0.9557,0.9557,0.3354,1.0,0.8608,0.8987,0.8734,3.9683,0.9684,12.4492,0.9937,0,0,1,1,1,3,0,0,0,0,1,1,1,1,0,1,0,0,0,1,6,6254,622,1245,5,8,1167,464,0,12,232,174,0,12,69,85,0,12,15.8,3.5,0.1,0.2,27.9,9.3,0.0,0.8,5.6,4.3,0.0,0.8,1.7,2.0,0.0,0.8
56,Wyoming,WY,56021,Laramie,56021000404,"Census Tract 4.04, Laramie County, Wyoming",0.747157949362,2097,311,1124,155,1018,136,476,227,84,76,568,177,247,109,148,102,282,124,324,87,408,179,79,62,53,79,591,248,343,171,288,128,30,56,21,26,0,12,22.7,10.3,8.8,7.3,55.8,15.7,17.5,7.5,7.5,4.8,13.4,5.9,15.5,3.5,20.6,9.6,7.8,6.0,2.5,3.8,28.2,11.1,30.5,14.6,25.6,10.4,2.9,5.5,2.1,2.6,0.0,0.6,0.7089,0.8797,0.9937,1.0,0.2785,3.8608,0.943,0.3228,0.1203,0.9114,0.7911,0.9367,3.0823,0.8291,0.9114,0.9114,0.9114,0.9937,0.8418,0.7595,0.3734,0.0,2.9684,0.7722,10.8229,0.9367,0,0,1,1,0,2,0,0,1,0,1,2,1,1,1,0,0,0,0,1,6,1458,260,441,0,12,366,180,77,98,138,113,0,12,10,22,0,12,12.4,1.9,0.0,1.7,17.5,7.9,3.7,4.5,6.6,5.2,0.0,1.7,0.5,1.1,0.0,1.7
56,Wyoming,WY,56021,Laramie,56021000502,"Census Tract 5.02, Laramie County, Wyoming",1.14623452097,3301,566,1115,157,1072,164,407,283,65,67,189,107,68,69,160,169,385,216,871,171,423,205,115,86,0,48,710,292,89,97,0,12,0,16,49,82,1,8,12.6,8.5,4.0,4.1,17.6,9.6,3.1,3.1,5.1,4.9,11.7,6.3,26.4,2.5,13.5,5.9,10.7,7.9,0.0,1.6,21.5,8.0,8.0,8.6,0.0,3.1,0.0,1.5,4.6,7.3,0.0,0.2,0.2785,0.519,0.3608,0.1709,0.1076,1.4368,0.1392,0.2405,0.7405,0.5316,0.9241,0.0,2.4367,0.5,0.7595,0.7595,0.7595,0.7532,0.0,0.0,0.6709,0.0,1.4241,0.1329,6.0571,0.2215,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1353,471,799,203,186,335,160,23,38,0,12,0,12,149,153,0,12,14.3,2.5,6.1,5.0,10.1,5.0,0.7,1.1,0.0,1.1,0.0,1.1,4.5,4.2,0.0,1.1
56,Wyoming,WY,56021,Laramie,56021000503,"Census Tract 5.03, Laramie County, Wyoming",1.198981459598,5411,869,2236,360,2122,364,710,454,122,96,406,163,158,117,394,236,897,402,1087,305,911,353,59,49,0,68,1225,359,0,24,0,17,31,50,77,77,11,24,13.2,8.2,4.1,3.1,19.1,6.9,4.0,3.1,7.4,4.2,16.6,6.7,20.1,4.6,17.1,5.4,2.8,2.3,0.0,1.3,22.6,5.6,0.0,1.1,0.0,1.6,1.5,2.3,3.6,3.7,0.2,0.4,0.2975,0.5443,0.4114,0.2785,0.2532,1.7849,0.2975,0.481,0.3418,0.8165,0.2848,0.0,1.9241,0.2532,0.8038,0.8038,0.8038,0.0,0.0,0.5506,0.5759,0.3861,1.5126,0.1519,6.0254,0.2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653,425,1163,0,17,794,147,49,75,1,5,25,44,356,315,0,17,7.9,1.3,0.0,0.6,14.7,3.6,0.9,1.4,0.0,0.1,0.5,0.8,6.6,5.5,0.0,0.6
56,Wyoming,WY,56021,Laramie,56021000601,"Census Tract 6.01, Laramie County, Wyoming",0.492395108396,3051,748,1572,289,1310,262,458,231,143,144,388,160,141,127,166,129,310,77,622,251,344,254,70,67,0,48,372,229,62,82,0,12,15,27,0,12,33,16,15.3,6.7,8.2,8.4,29.6,10.7,7.0,5.6,5.4,4.4,10.2,3.5,20.4,6.5,11.3,7.7,5.3,5.0,0.0,1.7,12.2,6.9,3.9,5.2,0.0,2.2,1.1,2.0,0.0,2.6,1.1,0.4,0.4494,0.8608,0.8671,0.5823,0.1266,2.8862,0.6329,0.1392,0.3608,0.2785,0.6519,0.0,1.4304,0.0759,0.4241,0.4241,0.4241,0.6076,0.0,0.4367,0.0,0.5759,1.6202,0.2025,6.3609,0.2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,327,1109,49,48,309,222,0,12,0,12,0,12,14,28,0,12,10.8,2.7,1.6,1.7,10.1,7.0,0.0,1.1,0.0,1.1,0.0,1.1,0.5,0.9,0.0,1.1
56,Wyoming,WY,56021,Laramie,56021000602,"Census Tract 6.02, Laramie County, Wyoming",0.739490349744,2947,316,1346,84,1270,123,494,291,66,57,278,136,126,77,122,107,664,179,587,127,417,116,74,50,21,57,419,235,102,69,0,12,8,20,100,78,221,91,18.1,10.4,4.2,3.6,21.9,10.5,6.2,3.8,4.5,3.8,22.5,5.4,19.9,3.7,15.3,4.0,5.8,3.9,0.8,2.1,14.2,7.8,7.6,5.1,0.0,2.6,0.6,1.6,7.9,6.3,7.5,3.0,0.5886,0.5633,0.5886,0.519,0.0886,2.3481,0.4494,0.8038,0.3228,0.7089,0.7025,0.6899,3.2279,0.8924,0.5127,0.5127,0.5127,0.7468,0.0,0.2722,0.8797,0.9051,2.8038,0.6899,8.8925,0.7342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3406,331,474,12,19,354,222,21,53,0,12,0,12,32,53,0,12,12.1,1.4,0.4,0.6,12.0,7.0,0.7,1.8,0.0,1.2,0.0,1.2,1.1,1.8,0.0,1.2
56,Wyoming,WY,56021,Laramie,56021000701,"Census Tract 7.01, Laramie County, Wyoming",0.773595125506,2693,445,1779,242,1533,246,427,242,16,24,459,184,34,37,177,135,341,72,346,95,523,174,74,76,13,51,327,209,71,109,13,21,0,16,59,57,3,7,15.9,8.6,1.1,1.7,29.9,11.0,1.8,2.0,7.2,5.4,12.7,3.3,12.8,2.8,21.2,7.1,4.8,4.9,0.5,2.0,12.1,7.5,4.0,6.1,0.7,1.2,0.0,1.0,3.8,3.8,0.1,0.3,0.4873,0.0823,0.8797,0.0506,0.2342,1.7341,0.2658,0.2975,0.057,0.9304,0.5823,0.6456,2.5128,0.557,0.3987,0.3987,0.3987,0.6203,0.1392,0.0,0.6013,0.2722,1.633,0.2089,6.2786,0.2342,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3682,180,642,33,51,294,202,0,12,0,12,0,12,0,12,0,12,6.7,1.1,1.2,1.9,10.9,6.6,0.0,1.3,0.0,1.3,0.0,1.3,0.0,1.3,0.0,1.3
56,Wyoming,WY,56021,Laramie,56021000702,"Census Tract 7.02, Laramie County, Wyoming",1.391676473554,1247,189,666,108,574,123,327,126,58,41,190,105,105,70,264,153,121,82,85,30,232,113,0,16,11,48,406,130,221,94,5,11,0,16,232,102,359,90,35.2,11.6,11.0,6.9,33.1,16.9,10.5,7.0,28.4,13.2,9.7,6.0,6.8,2.2,24.9,11.2,0.0,2.8,0.9,4.0,32.6,9.2,33.2,13.0,0.8,1.6,0.0,2.8,40.4,16.6,28.8,5.7,0.9367,0.9557,0.9241,0.8481,0.962,4.6266,1.0,0.1139,0.0127,0.9684,0.0,0.7278,1.8228,0.2405,0.943,0.943,0.943,1.0,0.1519,0.0,1.0,0.9937,3.1456,0.8291,10.538,0.9051,1,1,1,0,1,4,0,0,1,0,0,1,1,1,1,0,0,1,1,3,9,13865,189,267,26,16,326,120,0,12,33,19,0,12,21,31,0,12,21.3,4.3,2.1,1.2,26.1,9.1,0.0,2.8,2.6,1.5,0.0,2.8,1.7,2.5,0.0,2.8
56,Wyoming,WY,56021,Laramie,56021000800,"Census Tract 8, Laramie County, Wyoming",0.480468803718,1665,195,812,88,737,80,179,86,38,30,158,59,50,30,51,32,344,72,338,88,221,59,39,25,2,46,317,116,0,16,0,12,4,13,28,27,0,12,11.0,5.1,4.0,3.1,21.4,7.7,4.1,2.2,3.2,2.0,20.7,3.3,20.3,4.7,13.7,3.9,5.3,3.3,0.1,3.0,19.0,6.6,0.0,2.0,0.0,4.2,0.5,1.8,3.8,3.6,0.0,0.7,0.1899,0.519,0.557,0.2848,0.019,1.5697,0.2152,0.7152,0.3544,0.5443,0.6519,0.443,2.7088,0.7025,0.6709,0.6709,0.6709,0.0,0.0,0.2468,0.6013,0.0,0.8481,0.038,5.7975,0.1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629,120,273,19,17,192,73,5,8,0,12,11,18,37,35,53,80,7.2,0.9,1.1,1.0,11.5,4.1,0.3,0.5,0.0,2.1,0.7,1.1,2.2,2.1,3.2,4.7
